,date,numOccurrences,gender,sentiment,topic
7,2015-08,786,female,negative,tv
8,2015-09,409,female,negative,tv
9,2015-10,968,female,negative,tv
10,2015-11,216,female,negative,tv
11,2015-12,550,female,negative,tv
0,2015-01,1771,male,neutral,tv
1,2015-02,1554,male,neutral,tv
2,2015-03,1860,male,neutral,tv
3,2015-04,1650,male,neutral,tv
4,2015-05,1060,male,neutral,tv
5,2015-06,909,male,neutral,tv
6,2015-07,3069,male,neutral,tv
7,2015-08,3150,male,neutral,tv
8,2015-09,2873,male,neutral,tv
9,2015-10,3762,male,neutral,tv
10,2015-11,1780,male,neutral,tv
11,2015-12,2335,male,neutral,tv
0,2015-01,398,female,neutral,tv
1,2015-02,362,female,neutral,tv
2,2015-03,432,female,neutral,tv
3,2015-04,302,female,neutral,tv
4,2015-05,547,female,neutral,tv
5,2015-06,243,female,neutral,tv
6,2015-07,638,female,neutral,tv
7,2015-08,603,female,neutral,tv
8,2015-09,565,female,neutral,tv
9,2015-10,753,female,neutral,tv
10,2015-11,506,female,neutral,tv
11,2015-12,773,female,neutral,tv
0,2015-01,1983,male,positive,tv
1,2015-02,2097,male,positive,tv
2,2015-03,2327,male,positive,tv
3,2015-04,1550,male,positive,tv
4,2015-05,916,male,positive,tv
5,2015-06,732,male,positive,tv
6,2015-07,2268,male,positive,tv
7,2015-08,2595,male,positive,tv
8,2015-09,3095,male,positive,tv
9,2015-10,3200,male,positive,tv
10,2015-11,1955,male,positive,tv
11,2015-12,2011,male,positive,tv
0,2015-01,854,female,positive,tv
1,2015-02,419,female,positive,tv
2,2015-03,404,female,positive,tv
3,2015-04,302,female,positive,tv
4,2015-05,307,female,positive,tv
5,2015-06,178,female,positive,tv
6,2015-07,380,female,positive,tv
7,2015-08,815,female,positive,tv
8,2015-09,661,female,positive,tv
9,2015-10,696,female,positive,tv
10,2015-11,422,female,positive,tv
11,2015-12,627,female,positive,tv
0,2016-01,27,male,negative,movie
1,2016-02,1133,male,negative,movie
2,2016-03,60,male,negative,movie
3,2016-04,989,male,negative,movie
4,2016-05,1641,male,negative,movie
5,2016-06,52,male,negative,movie
6,2016-07,2198,male,negative,movie
7,2016-08,1712,male,negative,movie
8,2016-09,1939,male,negative,movie
9,2016-10,16,male,negative,movie
10,2016-11,53,male,negative,movie
11,2016-12,2383,male,negative,movie
0,2016-01,2,female,negative,movie
1,2016-02,82,female,negative,movie
2,2016-03,3,female,negative,movie
3,2016-04,329,female,negative,movie
4,2016-05,831,female,negative,movie
5,2016-06,12,female,negative,movie
6,2016-07,1381,female,negative,movie
7,2016-08,596,female,negative,movie
8,2016-09,623,female,negative,movie
9,2016-10,3,female,negative,movie
10,2016-11,16,female,negative,movie
11,2016-12,678,female,negative,movie
0,2016-01,49,male,neutral,movie
1,2016-02,1805,male,neutral,movie
2,2016-03,38,male,neutral,movie
3,2016-04,1528,male,neutral,movie
4,2016-05,4210,male,neutral,movie
5,2016-06,75,male,neutral,movie
6,2016-07,3400,male,neutral,movie
7,2016-08,3813,male,neutral,movie
8,2016-09,4262,male,neutral,movie
9,2016-10,33,male,neutral,movie
10,2016-11,80,male,neutral,movie
11,2016-12,4328,male,neutral,movie
0,2016-01,11,female,neutral,movie
1,2016-02,277,female,neutral,movie
2,2016-03,1,female,neutral,movie
3,2016-04,358,female,neutral,movie
4,2016-05,1631,female,neutral,movie
5,2016-06,125,female,neutral,movie
6,2016-07,1768,female,neutral,movie
7,2016-08,958,female,neutral,movie
8,2016-09,1190,female,neutral,movie
9,2016-10,8,female,neutral,movie
10,2016-11,35,female,neutral,movie
11,2016-12,912,female,neutral,movie
0,2016-01,102,male,positive,movie
1,2016-02,1630,male,positive,movie
2,2016-03,36,male,positive,movie
3,2016-04,1640,male,positive,movie
4,2016-05,3659,male,positive,movie
5,2016-06,83,male,positive,movie
6,2016-07,4133,male,positive,movie
7,2016-08,3591,male,positive,movie
8,2016-09,3572,male,positive,movie
9,2016-10,36,male,positive,movie
10,2016-11,88,male,positive,movie
11,2016-12,5679,male,positive,movie
0,2016-01,16,female,positive,movie
1,2016-02,414,female,positive,movie
2,2016-03,4,female,positive,movie
3,2016-04,501,female,positive,movie
4,2016-05,1206,female,positive,movie
5,2016-06,25,female,positive,movie
6,2016-07,1089,female,positive,movie
7,2016-08,908,female,positive,movie
8,2016-09,1496,female,positive,movie
9,2016-10,7,female,positive,movie
10,2016-11,35,female,positive,movie
11,2016-12,1314,female,positive,movie
0,2016-01,12,male,negative,music
1,2016-02,733,male,negative,music
2,2016-03,10,male,negative,music
3,2016-04,511,male,negative,music
4,2016-05,1509,male,negative,music
5,2016-06,128,male,negative,music
6,2016-07,1790,male,negative,music
7,2016-08,1178,male,negative,music
8,2016-09,1208,male,negative,music
9,2016-10,11,male,negative,music
10,2016-11,20,male,negative,music
11,2016-12,848,male,negative,music
0,2016-01,4,female,negative,music
1,2016-02,172,female,negative,music
2,2016-04,139,female,negative,music
3,2016-05,490,female,negative,music
4,2016-06,5,female,negative,music
5,2016-07,420,female,negative,music
6,2016-08,234,female,negative,music
7,2016-09,266,female,negative,music
8,2016-10,12,female,negative,music
9,2016-11,4,female,negative,music
10,2016-12,279,female,negative,music
0,2016-01,242,male,neutral,music
1,2016-02,1797,male,neutral,music
2,2016-03,22,male,neutral,music
3,2016-04,3879,male,neutral,music
4,2016-05,4019,male,neutral,music
5,2016-06,105,male,neutral,music
6,2016-07,4283,male,neutral,music
7,2016-08,4644,male,neutral,music
8,2016-09,4055,male,neutral,music
9,2016-10,32,male,neutral,music
10,2016-11,198,male,neutral,music
11,2016-12,3777,male,neutral,music
0,2016-01,366,female,neutral,music
1,2016-02,648,female,neutral,music
2,2016-03,151,female,neutral,music
3,2016-04,655,female,neutral,music
4,2016-05,1478,female,neutral,music
5,2016-06,50,female,neutral,music
6,2016-07,974,female,neutral,music
7,2016-08,1027,female,neutral,music
8,2016-09,1251,female,neutral,music
9,2016-10,6,female,neutral,music
10,2016-11,47,female,neutral,music
11,2016-12,1123,female,neutral,music
0,2016-01,140,male,positive,music
1,2016-02,3592,male,positive,music
2,2016-03,41,male,positive,music
3,2016-04,5882,male,positive,music
4,2016-05,7203,male,positive,music
5,2016-06,183,male,positive,music
6,2016-07,6840,male,positive,music
7,2016-08,7447,male,positive,music
8,2016-09,8798,male,positive,music
9,2016-10,52,male,positive,music
10,2016-11,186,male,positive,music
11,2016-12,6756,male,positive,music
0,2016-01,37,female,positive,music
1,2016-02,1169,female,positive,music
2,2016-03,7,female,positive,music
3,2016-04,2216,female,positive,music
4,2016-05,2528,female,positive,music
5,2016-06,184,female,positive,music
6,2016-07,2479,female,positive,music
7,2016-08,1851,female,positive,music
8,2016-09,2645,female,positive,music
9,2016-10,13,female,positive,music
10,2016-11,35,female,positive,music
11,2016-12,2873,female,positive,music
0,2016-01,11,male,negative,art
1,2016-02,266,male,negative,art
2,2016-03,5,male,negative,art
3,2016-04,472,male,negative,art
4,2016-05,683,male,negative,art
5,2016-06,20,male,negative,art
6,2016-07,394,male,negative,art
7,2016-08,677,male,negative,art
8,2016-09,655,male,negative,art
9,2016-10,7,male,negative,art
10,2016-11,11,male,negative,art
11,2016-12,428,male,negative,art
0,2016-01,1,female,negative,art
1,2016-02,111,female,negative,art
2,2016-03,3,female,negative,art
3,2016-04,62,female,negative,art
4,2016-05,222,female,negative,art
5,2016-06,3,female,negative,art
6,2016-07,113,female,negative,art
7,2016-08,220,female,negative,art
8,2016-09,141,female,negative,art
9,2016-10,1,female,negative,art
10,2016-11,7,female,negative,art
11,2016-12,196,female,negative,art
0,2016-01,68,male,neutral,art
1,2016-02,1452,male,neutral,art
2,2016-03,26,male,neutral,art
3,2016-04,1205,male,neutral,art
4,2016-05,2329,male,neutral,art
5,2016-06,36,male,neutral,art
6,2016-07,2580,male,neutral,art
7,2016-08,2322,male,neutral,art
8,2016-09,7576,male,neutral,art
9,2016-10,10,male,neutral,art
10,2016-11,45,male,neutral,art
11,2016-12,2064,male,neutral,art
0,2016-01,14,female,neutral,art
1,2016-02,329,female,neutral,art
2,2016-03,8,female,neutral,art
3,2016-04,259,female,neutral,art
4,2016-05,758,female,neutral,art
5,2016-06,13,female,neutral,art
6,2016-07,705,female,neutral,art
7,2016-08,631,female,neutral,art
8,2016-09,1077,female,neutral,art
9,2016-10,6,female,neutral,art
10,2016-11,23,female,neutral,art
11,2016-12,798,female,neutral,art
0,2016-01,46,male,positive,art
1,2016-02,1435,male,positive,art
2,2016-03,22,male,positive,art
3,2016-04,1209,male,positive,art
4,2016-05,3362,male,positive,art
5,2016-06,65,male,positive,art
6,2016-07,2899,male,positive,art
7,2016-08,2696,male,positive,art
8,2016-09,3055,male,positive,art
9,2016-10,31,male,positive,art
10,2016-11,139,male,positive,art
11,2016-12,2736,male,positive,art
0,2016-01,17,female,positive,art
1,2016-02,694,female,positive,art
2,2016-03,9,female,positive,art
3,2016-04,431,female,positive,art
4,2016-05,1066,female,positive,art
5,2016-06,19,female,positive,art
6,2016-07,772,female,positive,art
7,2016-08,879,female,positive,art
8,2016-09,1423,female,positive,art
9,2016-10,3,female,positive,art
10,2016-11,24,female,positive,art
11,2016-12,1156,female,positive,art
0,2016-01,30,male,negative,book
1,2016-02,563,male,negative,book
2,2016-03,23,male,negative,book
3,2016-04,437,male,negative,book
4,2016-05,1262,male,negative,book
5,2016-06,117,male,negative,book
6,2016-07,2582,male,negative,book
7,2016-08,1661,male,negative,book
8,2016-09,1582,male,negative,book
9,2016-10,6,male,negative,book
10,2016-11,20,male,negative,book
11,2016-12,810,male,negative,book
0,2016-01,8,female,negative,book
1,2016-02,200,female,negative,book
2,2016-03,1,female,negative,book
3,2016-04,210,female,negative,book
4,2016-05,331,female,negative,book
5,2016-06,4,female,negative,book
6,2016-07,400,female,negative,book
7,2016-08,416,female,negative,book
8,2016-09,560,female,negative,book
9,2016-10,2,female,negative,book
10,2016-11,17,female,negative,book
11,2016-12,427,female,negative,book
0,2016-01,59,male,neutral,book
1,2016-02,1449,male,neutral,book
2,2016-03,13,male,neutral,book
3,2016-04,1456,male,neutral,book
4,2016-05,3454,male,neutral,book
5,2016-06,112,male,neutral,book
6,2016-07,4080,male,neutral,book
7,2016-08,3301,male,neutral,book
8,2016-09,4026,male,neutral,book
9,2016-10,23,male,neutral,book
10,2016-11,95,male,neutral,book
11,2016-12,2767,male,neutral,book
0,2016-01,10,female,neutral,book
1,2016-02,481,female,neutral,book
2,2016-03,11,female,neutral,book
3,2016-04,467,female,neutral,book
4,2016-05,1247,female,neutral,book
5,2016-06,12,female,neutral,book
6,2016-07,954,female,neutral,book
7,2016-08,653,female,neutral,book
8,2016-09,1829,female,neutral,book
9,2016-10,9,female,neutral,book
10,2016-11,52,female,neutral,book
11,2016-12,719,female,neutral,book
0,2016-01,34,male,positive,book
1,2016-02,1259,male,positive,book
2,2016-03,20,male,positive,book
3,2016-04,900,male,positive,book
4,2016-05,2722,male,positive,book
5,2016-06,56,male,positive,book
6,2016-07,2369,male,positive,book
7,2016-08,1997,male,positive,book
8,2016-09,2698,male,positive,book
9,2016-10,10,male,positive,book
10,2016-11,71,male,positive,book
11,2016-12,3175,male,positive,book
0,2016-01,6,female,positive,book
1,2016-02,948,female,positive,book
2,2016-03,12,female,positive,book
3,2016-04,451,female,positive,book
4,2016-05,1270,female,positive,book
5,2016-06,118,female,positive,book
6,2016-07,1029,female,positive,book
7,2016-08,1025,female,positive,book
8,2016-09,1310,female,positive,book
9,2016-10,4,female,positive,book
10,2016-11,22,female,positive,book
11,2016-12,723,female,positive,book
0,2016-01,32,male,negative,tv
1,2016-02,592,male,negative,tv
2,2016-03,17,male,negative,tv
3,2016-04,862,male,negative,tv
4,2016-05,1557,male,negative,tv
5,2016-06,26,male,negative,tv
6,2016-07,2085,male,negative,tv
7,2016-08,1590,male,negative,tv
8,2016-09,1780,male,negative,tv
9,2016-10,5,male,negative,tv
10,2016-11,47,male,negative,tv
11,2016-12,1787,male,negative,tv
0,2016-01,3,female,negative,tv
1,2016-02,446,female,negative,tv
2,2016-03,12,female,negative,tv
3,2016-04,182,female,negative,tv
4,2016-05,641,female,negative,tv
5,2016-06,8,female,negative,tv
6,2016-07,895,female,negative,tv
7,2016-08,312,female,negative,tv
8,2016-09,756,female,negative,tv
9,2016-10,8,female,negative,tv
10,2016-11,7,female,negative,tv
11,2016-12,633,female,negative,tv
0,2016-01,46,male,neutral,tv
1,2016-02,1284,male,neutral,tv
2,2016-03,14,male,neutral,tv
3,2016-04,1103,male,neutral,tv
4,2016-05,2645,male,neutral,tv
5,2016-06,47,male,neutral,tv
6,2016-07,2932,male,neutral,tv
7,2016-08,3129,male,neutral,tv
8,2016-09,3119,male,neutral,tv
9,2016-10,19,male,neutral,tv
10,2016-11,56,male,neutral,tv
11,2016-12,2572,male,neutral,tv
0,2016-01,50,female,neutral,tv
1,2016-02,320,female,neutral,tv
2,2016-03,5,female,neutral,tv
3,2016-04,361,female,neutral,tv
4,2016-05,796,female,neutral,tv
5,2016-06,106,female,neutral,tv
6,2016-07,651,female,neutral,tv
7,2016-08,1084,female,neutral,tv
8,2016-09,929,female,neutral,tv
9,2016-10,16,female,neutral,tv
10,2016-11,17,female,neutral,tv
11,2016-12,375,female,neutral,tv
0,2016-01,64,male,positive,tv
1,2016-02,1304,male,positive,tv
2,2016-03,9,male,positive,tv
3,2016-04,1303,male,positive,tv
4,2016-05,2182,male,positive,tv
5,2016-06,80,male,positive,tv
6,2016-07,2132,male,positive,tv
7,2016-08,2887,male,positive,tv
8,2016-09,2778,male,positive,tv
9,2016-10,40,male,positive,tv
10,2016-11,190,male,positive,tv
11,2016-12,2333,male,positive,tv
0,2016-01,52,female,positive,tv
1,2016-02,218,female,positive,tv
2,2016-03,9,female,positive,tv
3,2016-04,653,female,positive,tv
4,2016-05,519,female,positive,tv
5,2016-06,62,female,positive,tv
6,2016-07,713,female,positive,tv
7,2016-08,798,female,positive,tv
8,2016-09,800,female,positive,tv
9,2016-10,3,female,positive,tv
10,2016-11,130,female,positive,tv
11,2016-12,740,female,positive,tv
0,2017-01,17,male,negative,movie
1,2017-02,556,male,negative,movie
2,2017-03,2330,male,negative,movie
3,2017-04,1511,male,negative,movie
4,2017-05,1859,male,negative,movie
5,2017-06,1649,male,negative,movie
6,2017-07,1848,male,negative,movie
7,2017-08,2460,male,negative,movie
8,2017-09,2199,male,negative,movie
9,2017-10,2987,male,negative,movie
10,2017-11,2583,male,negative,movie
11,2017-12,2166,male,negative,movie
0,2017-01,32,female,negative,movie
1,2017-02,241,female,negative,movie
2,2017-03,480,female,negative,movie
3,2017-04,484,female,negative,movie
4,2017-05,795,female,negative,movie
5,2017-06,649,female,negative,movie
6,2017-07,768,female,negative,movie
7,2017-08,512,female,negative,movie
8,2017-09,1636,female,negative,movie
9,2017-10,1146,female,negative,movie
10,2017-11,543,female,negative,movie
11,2017-12,1020,female,negative,movie
0,2017-01,44,male,neutral,movie
1,2017-02,1490,male,neutral,movie
2,2017-03,4599,male,neutral,movie
3,2017-04,35528,male,neutral,movie
4,2017-05,4032,male,neutral,movie
5,2017-06,4216,male,neutral,movie
6,2017-07,4441,male,neutral,movie
7,2017-08,5430,male,neutral,movie
8,2017-09,3614,male,neutral,movie
9,2017-10,4904,male,neutral,movie
10,2017-11,4763,male,neutral,movie
11,2017-12,4853,male,neutral,movie
0,2017-01,53,female,neutral,movie
1,2017-02,315,female,neutral,movie
2,2017-03,934,female,neutral,movie
3,2017-04,998,female,neutral,movie
4,2017-05,1591,female,neutral,movie
5,2017-06,1336,female,neutral,movie
6,2017-07,823,female,neutral,movie
7,2017-08,1928,female,neutral,movie
8,2017-09,1640,female,neutral,movie
9,2017-10,1848,female,neutral,movie
10,2017-11,1496,female,neutral,movie
11,2017-12,963,female,neutral,movie
0,2017-01,74,male,positive,movie
1,2017-02,1428,male,positive,movie
2,2017-03,4919,male,positive,movie
3,2017-04,4385,male,positive,movie
4,2017-05,4460,male,positive,movie
5,2017-06,4563,male,positive,movie
6,2017-07,3730,male,positive,movie
7,2017-08,4816,male,positive,movie
8,2017-09,5011,male,positive,movie
9,2017-10,4974,male,positive,movie
10,2017-11,4485,male,positive,movie
11,2017-12,5094,male,positive,movie
0,2017-01,66,female,positive,movie
1,2017-02,344,female,positive,movie
2,2017-03,1093,female,positive,movie
3,2017-04,1846,female,positive,movie
4,2017-05,2442,female,positive,movie
5,2017-06,2060,female,positive,movie
6,2017-07,1447,female,positive,movie
7,2017-08,1508,female,positive,movie
8,2017-09,1808,female,positive,movie
9,2017-10,1382,female,positive,movie
10,2017-11,1285,female,positive,movie
11,2017-12,2053,female,positive,movie
0,2017-01,16,male,negative,music
1,2017-02,297,male,negative,music
2,2017-03,918,male,negative,music
3,2017-04,1576,male,negative,music
4,2017-05,1716,male,negative,music
5,2017-06,1205,male,negative,music
6,2017-07,1416,male,negative,music
7,2017-08,1497,male,negative,music
8,2017-09,1632,male,negative,music
9,2017-10,2095,male,negative,music
10,2017-11,1328,male,negative,music
11,2017-12,1259,male,negative,music
0,2017-01,3,female,negative,music
1,2017-02,114,female,negative,music
2,2017-03,469,female,negative,music
3,2017-04,336,female,negative,music
4,2017-05,319,female,negative,music
5,2017-06,267,female,negative,music
6,2017-07,271,female,negative,music
7,2017-08,384,female,negative,music
