,date,numOccurrences,gender,sentiment,topic
4,2016-07,144,female,negative,shopping
5,2016-08,67,female,negative,shopping
6,2016-09,38,female,negative,shopping
7,2016-10,1,female,negative,shopping
8,2016-12,109,female,negative,shopping
0,2016-01,24,male,neutral,shopping
1,2016-02,214,male,neutral,shopping
2,2016-03,2,male,neutral,shopping
3,2016-04,335,male,neutral,shopping
4,2016-05,1123,male,neutral,shopping
5,2016-06,9,male,neutral,shopping
6,2016-07,381,male,neutral,shopping
7,2016-08,688,male,neutral,shopping
8,2016-09,555,male,neutral,shopping
9,2016-10,2,male,neutral,shopping
10,2016-11,8,male,neutral,shopping
11,2016-12,626,male,neutral,shopping
0,2016-01,6,female,neutral,shopping
1,2016-02,81,female,neutral,shopping
2,2016-04,95,female,neutral,shopping
3,2016-05,77,female,neutral,shopping
4,2016-06,4,female,neutral,shopping
5,2016-07,452,female,neutral,shopping
6,2016-08,111,female,neutral,shopping
7,2016-09,85,female,neutral,shopping
8,2016-10,13,female,neutral,shopping
9,2016-11,3,female,neutral,shopping
10,2016-12,199,female,neutral,shopping
0,2016-01,11,male,positive,shopping
1,2016-02,147,male,positive,shopping
2,2016-03,2,male,positive,shopping
3,2016-04,323,male,positive,shopping
4,2016-05,631,male,positive,shopping
5,2016-06,15,male,positive,shopping
6,2016-07,535,male,positive,shopping
7,2016-08,1381,male,positive,shopping
8,2016-09,799,male,positive,shopping
9,2016-10,9,male,positive,shopping
10,2016-11,26,male,positive,shopping
11,2016-12,1392,male,positive,shopping
0,2016-01,1,female,positive,shopping
1,2016-02,118,female,positive,shopping
2,2016-03,2,female,positive,shopping
3,2016-04,66,female,positive,shopping
4,2016-05,111,female,positive,shopping
5,2016-06,6,female,positive,shopping
6,2016-07,108,female,positive,shopping
7,2016-08,149,female,positive,shopping
8,2016-09,132,female,positive,shopping
9,2016-11,6,female,positive,shopping
10,2016-12,366,female,positive,shopping
0,2017-01,42,male,negative,pets
1,2017-02,51,male,negative,pets
2,2017-03,65,male,negative,pets
3,2017-04,45,male,negative,pets
4,2017-05,65,male,negative,pets
5,2017-06,92,male,negative,pets
6,2017-07,90,male,negative,pets
7,2017-08,37,male,negative,pets
8,2017-09,137,male,negative,pets
9,2017-10,441,male,negative,pets
10,2017-11,125,male,negative,pets
11,2017-12,122,male,negative,pets
0,2017-02,1,female,negative,pets
1,2017-03,12,female,negative,pets
2,2017-04,2,female,negative,pets
3,2017-05,15,female,negative,pets
4,2017-06,387,female,negative,pets
5,2017-07,8,female,negative,pets
6,2017-08,17,female,negative,pets
7,2017-09,45,female,negative,pets
8,2017-10,2,female,negative,pets
9,2017-11,19,female,negative,pets
10,2017-12,25,female,negative,pets
0,2017-02,45,male,neutral,pets
1,2017-03,111,male,neutral,pets
2,2017-04,102,male,neutral,pets
3,2017-05,116,male,neutral,pets
4,2017-06,330,male,neutral,pets
5,2017-07,127,male,neutral,pets
6,2017-08,181,male,neutral,pets
7,2017-09,305,male,neutral,pets
8,2017-10,147,male,neutral,pets
9,2017-11,114,male,neutral,pets
10,2017-12,74,male,neutral,pets
0,2017-02,8,female,neutral,pets
1,2017-03,33,female,neutral,pets
2,2017-04,27,female,neutral,pets
3,2017-05,6,female,neutral,pets
4,2017-06,25,female,neutral,pets
5,2017-07,15,female,neutral,pets
6,2017-08,112,female,neutral,pets
7,2017-09,93,female,neutral,pets
8,2017-10,22,female,neutral,pets
9,2017-11,28,female,neutral,pets
10,2017-12,39,female,neutral,pets
0,2017-01,1,male,positive,pets
1,2017-02,31,male,positive,pets
2,2017-03,100,male,positive,pets
3,2017-04,75,male,positive,pets
4,2017-05,78,male,positive,pets
5,2017-06,129,male,positive,pets
6,2017-07,167,male,positive,pets
7,2017-08,155,male,positive,pets
8,2017-09,390,male,positive,pets
9,2017-10,148,male,positive,pets
10,2017-11,196,male,positive,pets
11,2017-12,84,male,positive,pets
0,2017-01,1,female,positive,pets
1,2017-02,3,female,positive,pets
2,2017-03,42,female,positive,pets
3,2017-04,60,female,positive,pets
4,2017-05,18,female,positive,pets
5,2017-06,12,female,positive,pets
6,2017-07,8,female,positive,pets
7,2017-08,21,female,positive,pets
8,2017-09,20,female,positive,pets
9,2017-10,26,female,positive,pets
10,2017-11,16,female,positive,pets
11,2017-12,12,female,positive,pets
0,2017-01,16,male,negative,fashion
1,2017-02,210,male,negative,fashion
2,2017-03,747,male,negative,fashion
3,2017-04,542,male,negative,fashion
4,2017-05,1015,male,negative,fashion
5,2017-06,925,male,negative,fashion
6,2017-07,1591,male,negative,fashion
7,2017-08,912,male,negative,fashion
8,2017-09,1920,male,negative,fashion
9,2017-10,915,male,negative,fashion
10,2017-11,502,male,negative,fashion
11,2017-12,681,male,negative,fashion
0,2017-02,17,female,negative,fashion
1,2017-03,286,female,negative,fashion
2,2017-04,413,female,negative,fashion
3,2017-05,84,female,negative,fashion
4,2017-06,92,female,negative,fashion
5,2017-07,289,female,negative,fashion
6,2017-08,105,female,negative,fashion
7,2017-09,261,female,negative,fashion
8,2017-10,515,female,negative,fashion
9,2017-11,250,female,negative,fashion
10,2017-12,186,female,negative,fashion
0,2017-01,5,male,neutral,fashion
1,2017-02,371,male,neutral,fashion
2,2017-03,845,male,neutral,fashion
3,2017-04,1200,male,neutral,fashion
4,2017-05,1194,male,neutral,fashion
5,2017-06,1214,male,neutral,fashion
6,2017-07,1071,male,neutral,fashion
7,2017-08,2749,male,neutral,fashion
8,2017-09,1295,male,neutral,fashion
9,2017-10,1615,male,neutral,fashion
10,2017-11,1139,male,neutral,fashion
11,2017-12,1427,male,neutral,fashion
0,2017-01,11,female,neutral,fashion
1,2017-02,38,female,neutral,fashion
2,2017-03,339,female,neutral,fashion
3,2017-04,191,female,neutral,fashion
4,2017-05,335,female,neutral,fashion
5,2017-06,11197,female,neutral,fashion
6,2017-07,109,female,neutral,fashion
7,2017-08,250,female,neutral,fashion
8,2017-09,247,female,neutral,fashion
9,2017-10,627,female,neutral,fashion
10,2017-11,177,female,neutral,fashion
11,2017-12,120,female,neutral,fashion
0,2017-01,5,male,positive,fashion
1,2017-02,221,male,positive,fashion
2,2017-03,756,male,positive,fashion
3,2017-04,599,male,positive,fashion
4,2017-05,709,male,positive,fashion
5,2017-06,989,male,positive,fashion
6,2017-07,1036,male,positive,fashion
7,2017-08,1112,male,positive,fashion
8,2017-09,1775,male,positive,fashion
9,2017-10,746,male,positive,fashion
10,2017-11,1185,male,positive,fashion
11,2017-12,810,male,positive,fashion
0,2017-01,18,female,positive,fashion
1,2017-02,87,female,positive,fashion
2,2017-03,417,female,positive,fashion
3,2017-04,175,female,positive,fashion
4,2017-05,149,female,positive,fashion
5,2017-06,119,female,positive,fashion
6,2017-07,142,female,positive,fashion
7,2017-08,161,female,positive,fashion
8,2017-09,133,female,positive,fashion
9,2017-10,166,female,positive,fashion
10,2017-11,239,female,positive,fashion
11,2017-12,201,female,positive,fashion
0,2017-01,21,male,negative,clothes
1,2017-02,100,male,negative,clothes
2,2017-03,457,male,negative,clothes
3,2017-04,194,male,negative,clothes
4,2017-05,625,male,negative,clothes
5,2017-06,331,male,negative,clothes
6,2017-07,686,male,negative,clothes
7,2017-08,433,male,negative,clothes
8,2017-09,532,male,negative,clothes
9,2017-10,751,male,negative,clothes
10,2017-11,306,male,negative,clothes
11,2017-12,368,male,negative,clothes
0,2017-01,3,female,negative,clothes
1,2017-02,12,female,negative,clothes
2,2017-03,120,female,negative,clothes
3,2017-04,88,female,negative,clothes
4,2017-05,33,female,negative,clothes
5,2017-06,93,female,negative,clothes
6,2017-07,478,female,negative,clothes
7,2017-08,33,female,negative,clothes
8,2017-09,23,female,negative,clothes
9,2017-10,264,female,negative,clothes
10,2017-11,94,female,negative,clothes
11,2017-12,92,female,negative,clothes
0,2017-01,9,male,neutral,clothes
1,2017-02,131,male,neutral,clothes
2,2017-03,713,male,neutral,clothes
3,2017-04,776,male,neutral,clothes
4,2017-05,617,male,neutral,clothes
5,2017-06,558,male,neutral,clothes
6,2017-07,669,male,neutral,clothes
7,2017-08,529,male,neutral,clothes
8,2017-09,635,male,neutral,clothes
9,2017-10,656,male,neutral,clothes
10,2017-11,1413,male,neutral,clothes
11,2017-12,383,male,neutral,clothes
0,2017-02,57,female,neutral,clothes
1,2017-03,43,female,neutral,clothes
2,2017-04,58,female,neutral,clothes
3,2017-05,153,female,neutral,clothes
4,2017-06,88,female,neutral,clothes
5,2017-07,87,female,neutral,clothes
6,2017-08,190,female,neutral,clothes
7,2017-09,279,female,neutral,clothes
8,2017-10,88,female,neutral,clothes
9,2017-11,158,female,neutral,clothes
10,2017-12,580,female,neutral,clothes
0,2017-01,2,male,positive,clothes
1,2017-02,181,male,positive,clothes
2,2017-03,369,male,positive,clothes
3,2017-04,428,male,positive,clothes
4,2017-05,549,male,positive,clothes
5,2017-06,463,male,positive,clothes
6,2017-07,596,male,positive,clothes
7,2017-08,931,male,positive,clothes
8,2017-09,680,male,positive,clothes
9,2017-10,872,male,positive,clothes
10,2017-11,466,male,positive,clothes
11,2017-12,436,male,positive,clothes
0,2017-01,1,female,positive,clothes
1,2017-02,53,female,positive,clothes
2,2017-03,52,female,positive,clothes
3,2017-04,52,female,positive,clothes
4,2017-05,63,female,positive,clothes
5,2017-06,64,female,positive,clothes
6,2017-07,84,female,positive,clothes
7,2017-08,78,female,positive,clothes
8,2017-09,88,female,positive,clothes
9,2017-10,127,female,positive,clothes
10,2017-11,54,female,positive,clothes
11,2017-12,138,female,positive,clothes
0,2017-01,36,male,negative,food
1,2017-02,791,male,negative,food
2,2017-03,2119,male,negative,food
3,2017-04,2652,male,negative,food
4,2017-05,2831,male,negative,food
5,2017-06,3420,male,negative,food
6,2017-07,3073,male,negative,food
7,2017-08,3906,male,negative,food
8,2017-09,2473,male,negative,food
9,2017-10,3621,male,negative,food
10,2017-11,2468,male,negative,food
11,2017-12,2914,male,negative,food
0,2017-01,48,female,negative,food
1,2017-02,192,female,negative,food
2,2017-03,457,female,negative,food
3,2017-04,413,female,negative,food
4,2017-05,774,female,negative,food
5,2017-06,858,female,negative,food
6,2017-07,376,female,negative,food
7,2017-08,905,female,negative,food
8,2017-09,576,female,negative,food
9,2017-10,655,female,negative,food
10,2017-11,1182,female,negative,food
11,2017-12,840,female,negative,food
0,2017-01,101,male,neutral,food
1,2017-02,1326,male,neutral,food
2,2017-03,4319,male,neutral,food
3,2017-04,4116,male,neutral,food
4,2017-05,4372,male,neutral,food
5,2017-06,3876,male,neutral,food
6,2017-07,4752,male,neutral,food
7,2017-08,6276,male,neutral,food
8,2017-09,6516,male,neutral,food
9,2017-10,5634,male,neutral,food
10,2017-11,4863,male,neutral,food
11,2017-12,4993,male,neutral,food
0,2017-01,9,female,neutral,food
1,2017-02,259,female,neutral,food
2,2017-03,948,female,neutral,food
3,2017-04,1029,female,neutral,food
4,2017-05,780,female,neutral,food
5,2017-06,22905,female,neutral,food
6,2017-07,1125,female,neutral,food
7,2017-08,844,female,neutral,food
8,2017-09,1195,female,neutral,food
9,2017-10,1450,female,neutral,food
10,2017-11,1440,female,neutral,food
11,2017-12,669,female,neutral,food
0,2017-01,26,male,positive,food
1,2017-02,813,male,positive,food
2,2017-03,2803,male,positive,food
3,2017-04,3208,male,positive,food
4,2017-05,3635,male,positive,food
5,2017-06,3647,male,positive,food
6,2017-07,4639,male,positive,food
7,2017-08,3405,male,positive,food
8,2017-09,3723,male,positive,food
9,2017-10,4168,male,positive,food
10,2017-11,3642,male,positive,food
11,2017-12,3106,male,positive,food
0,2017-01,14,female,positive,food
1,2017-02,189,female,positive,food
2,2017-03,473,female,positive,food
3,2017-04,523,female,positive,food
4,2017-05,650,female,positive,food
5,2017-06,381,female,positive,food
6,2017-07,641,female,positive,food
7,2017-08,909,female,positive,food
8,2017-09,685,female,positive,food
9,2017-10,765,female,positive,food
10,2017-11,505,female,positive,food
11,2017-12,452,female,positive,food
0,2017-01,30,male,negative,travel
1,2017-02,299,male,negative,travel
2,2017-03,1240,male,negative,travel
3,2017-04,1476,male,negative,travel
4,2017-05,956,male,negative,travel
5,2017-06,1728,male,negative,travel
6,2017-07,1203,male,negative,travel
7,2017-08,2026,male,negative,travel
8,2017-09,1118,male,negative,travel
9,2017-10,1991,male,negative,travel
10,2017-11,1451,male,negative,travel
11,2017-12,1140,male,negative,travel
0,2017-01,9,female,negative,travel
1,2017-02,77,female,negative,travel
2,2017-03,279,female,negative,travel
3,2017-04,152,female,negative,travel
4,2017-05,203,female,negative,travel
5,2017-06,405,female,negative,travel
6,2017-07,435,female,negative,travel
7,2017-08,287,female,negative,travel
8,2017-09,515,female,negative,travel
9,2017-10,419,female,negative,travel
10,2017-11,340,female,negative,travel
11,2017-12,276,female,negative,travel
0,2017-01,21,male,neutral,travel
1,2017-02,576,male,neutral,travel
2,2017-03,1741,male,neutral,travel
3,2017-04,1903,male,neutral,travel
4,2017-05,1960,male,neutral,travel
5,2017-06,2535,male,neutral,travel
6,2017-07,3484,male,neutral,travel
7,2017-08,2436,male,neutral,travel
8,2017-09,2996,male,neutral,travel
9,2017-10,2607,male,neutral,travel
10,2017-11,1894,male,neutral,travel
11,2017-12,2039,male,neutral,travel
0,2017-01,3,female,neutral,travel
1,2017-02,54,female,neutral,travel
2,2017-03,401,female,neutral,travel
3,2017-04,535,female,neutral,travel
4,2017-05,264,female,neutral,travel
5,2017-06,326,female,neutral,travel
6,2017-07,292,female,neutral,travel
7,2017-08,1406,female,neutral,travel
8,2017-09,604,female,neutral,travel
9,2017-10,1046,female,neutral,travel
10,2017-11,281,female,neutral,travel
11,2017-12,415,female,neutral,travel
0,2017-01,16,male,positive,travel
1,2017-02,444,male,positive,travel
2,2017-03,1074,male,positive,travel
3,2017-04,2804,male,positive,travel
4,2017-05,2068,male,positive,travel
5,2017-06,1571,male,positive,travel
6,2017-07,1698,male,positive,travel
7,2017-08,1772,male,positive,travel
8,2017-09,3233,male,positive,travel
9,2017-10,1641,male,positive,travel
10,2017-11,1932,male,positive,travel
11,2017-12,1083,male,positive,travel
0,2017-02,93,female,positive,travel
1,2017-03,244,female,positive,travel
2,2017-04,238,female,positive,travel
3,2017-05,302,female,positive,travel
4,2017-06,191,female,positive,travel
5,2017-07,161,female,positive,travel
6,2017-08,342,female,positive,travel
7,2017-09,261,female,positive,travel
8,2017-10,446,female,positive,travel
9,2017-11,283,female,positive,travel
10,2017-12,221,female,positive,travel
0,2017-01,5,male,negative,shopping
1,2017-02,85,male,negative,shopping
2,2017-03,291,male,negative,shopping
3,2017-04,348,male,negative,shopping
4,2017-05,326,male,negative,shopping
5,2017-06,330,male,negative,shopping
6,2017-07,710,male,negative,shopping
7,2017-08,805,male,negative,shopping
8,2017-09,416,male,negative,shopping
9,2017-10,661,male,negative,shopping
10,2017-11,275,male,negative,shopping
11,2017-12,418,male,negative,shopping
0,2017-02,35,female,negative,shopping
1,2017-03,208,female,negative,shopping
2,2017-04,96,female,negative,shopping
3,2017-05,127,female,negative,shopping
4,2017-06,80,female,negative,shopping
5,2017-07,77,female,negative,shopping
6,2017-08,212,female,negative,shopping
7,2017-09,68,female,negative,shopping
8,2017-10,416,female,negative,shopping
9,2017-11,45,female,negative,shopping
10,2017-12,238,female,negative,shopping
0,2017-01,13,male,neutral,shopping
1,2017-02,159,male,neutral,shopping
2,2017-03,559,male,neutral,shopping
3,2017-04,524,male,neutral,shopping
4,2017-05,589,male,neutral,shopping
5,2017-06,557,male,neutral,shopping
6,2017-07,1075,male,neutral,shopping
7,2017-08,941,male,neutral,shopping
8,2017-09,472,male,neutral,shopping
9,2017-10,1142,male,neutral,shopping
10,2017-11,1209,male,neutral,shopping
11,2017-12,502,male,neutral,shopping
0,2017-01,10,female,neutral,shopping
1,2017-02,33,female,neutral,shopping
2,2017-03,50,female,neutral,shopping
3,2017-04,46,female,neutral,shopping
4,2017-05,123,female,neutral,shopping
5,2017-06,105,female,neutral,shopping
6,2017-07,148,female,neutral,shopping
7,2017-08,120,female,neutral,shopping
8,2017-09,940,female,neutral,shopping
9,2017-10,212,female,neutral,shopping
10,2017-11,113,female,neutral,shopping
11,2017-12,100,female,neutral,shopping
0,2017-02,242,male,positive,shopping
1,2017-03,609,male,positive,shopping
2,2017-04,445,male,positive,shopping
3,2017-05,398,male,positive,shopping
4,2017-06,535,male,positive,shopping
5,2017-07,360,male,positive,shopping
6,2017-08,353,male,positive,shopping
7,2017-09,586,male,positive,shopping
8,2017-10,595,male,positive,shopping
9,2017-11,432,male,positive,shopping
10,2017-12,577,male,positive,shopping
0,2017-01,1,female,positive,shopping
1,2017-02,140,female,positive,shopping
2,2017-03,327,female,positive,shopping
3,2017-04,128,female,positive,shopping
4,2017-05,140,female,positive,shopping
5,2017-06,104,female,positive,shopping
6,2017-07,337,female,positive,shopping
7,2017-08,121,female,positive,shopping
8,2017-09,48,female,positive,shopping
9,2017-10,76,female,positive,shopping
10,2017-11,82,female,positive,shopping
11,2017-12,34,female,positive,shopping
0,2018-01,198,male,negative,pets
1,2018-02,110,male,negative,pets
2,2018-03,153,male,negative,pets
3,2018-04,109,male,negative,pets
4,2018-05,173,male,negative,pets
5,2018-06,121,male,negative,pets
6,2018-07,96,male,negative,pets
7,2018-08,266,male,negative,pets
8,2018-09,156,male,negative,pets
9,2018-10,87,male,negative,pets
10,2018-11,265,male,negative,pets
11,2018-12,76,male,negative,pets
0,2018-01,51,female,negative,pets
1,2018-02,63,female,negative,pets
2,2018-03,59,female,negative,pets
3,2018-04,241,female,negative,pets
4,2018-05,29,female,negative,pets
5,2018-06,28,female,negative,pets
6,2018-07,90,female,negative,pets
7,2018-08,33,female,negative,pets
8,2018-09,45,female,negative,pets
9,2018-10,27,female,negative,pets
10,2018-11,36,female,negative,pets
11,2018-12,19,female,negative,pets
0,2018-01,235,male,neutral,pets
1,2018-02,115,male,neutral,pets
2,2018-03,236,male,neutral,pets
3,2018-04,170,male,neutral,pets
4,2018-05,150,male,neutral,pets
5,2018-06,138,male,neutral,pets
6,2018-07,102,male,neutral,pets
7,2018-08,98,male,neutral,pets
8,2018-09,162,male,neutral,pets
9,2018-10,272,male,neutral,pets
10,2018-11,203,male,neutral,pets
11,2018-12,226,male,neutral,pets
0,2018-01,35,female,neutral,pets
1,2018-02,31,female,neutral,pets
2,2018-03,95,female,neutral,pets
3,2018-04,356,female,neutral,pets
4,2018-05,110,female,neutral,pets
5,2018-06,143,female,neutral,pets
6,2018-07,49,female,neutral,pets
7,2018-08,19,female,neutral,pets
8,2018-09,40,female,neutral,pets
9,2018-10,42,female,neutral,pets
10,2018-11,81,female,neutral,pets
11,2018-12,21,female,neutral,pets
0,2018-01,125,male,positive,pets
1,2018-02,164,male,positive,pets
2,2018-03,201,male,positive,pets
3,2018-04,134,male,positive,pets
4,2018-05,187,male,positive,pets
5,2018-06,274,male,positive,pets
6,2018-07,137,male,positive,pets
7,2018-08,159,male,positive,pets
8,2018-09,220,male,positive,pets
9,2018-10,206,male,positive,pets
10,2018-11,94,male,positive,pets
11,2018-12,208,male,positive,pets
0,2018-01,71,female,positive,pets
1,2018-02,79,female,positive,pets
2,2018-03,59,female,positive,pets
3,2018-04,80,female,positive,pets
4,2018-05,94,female,positive,pets
5,2018-06,75,female,positive,pets
6,2018-07,50,female,positive,pets
7,2018-08,57,female,positive,pets
8,2018-09,126,female,positive,pets
9,2018-10,74,female,positive,pets
10,2018-11,140,female,positive,pets
11,2018-12,171,female,positive,pets
0,2018-01,1206,male,negative,fashion
1,2018-02,578,male,negative,fashion
2,2018-03,818,male,negative,fashion
3,2018-04,559,male,negative,fashion
4,2018-05,710,male,negative,fashion
5,2018-06,461,male,negative,fashion
6,2018-07,483,male,negative,fashion
7,2018-08,310,male,negative,fashion
8,2018-09,582,male,negative,fashion
9,2018-10,332,male,negative,fashion
10,2018-11,608,male,negative,fashion
11,2018-12,343,male,negative,fashion
0,2018-01,146,female,negative,fashion
1,2018-02,279,female,negative,fashion
2,2018-03,666,female,negative,fashion
3,2018-04,333,female,negative,fashion
4,2018-05,100,female,negative,fashion
5,2018-06,337,female,negative,fashion
6,2018-07,62,female,negative,fashion
7,2018-08,338,female,negative,fashion
8,2018-09,223,female,negative,fashion
9,2018-10,234,female,negative,fashion
10,2018-11,108,female,negative,fashion
11,2018-12,223,female,negative,fashion
0,2018-01,1733,male,neutral,fashion
1,2018-02,1209,male,neutral,fashion
2,2018-03,1130,male,neutral,fashion
3,2018-04,1793,male,neutral,fashion
4,2018-05,1176,male,neutral,fashion
5,2018-06,1222,male,neutral,fashion
6,2018-07,800,male,neutral,fashion
7,2018-08,654,male,neutral,fashion
8,2018-09,1216,male,neutral,fashion
9,2018-10,1762,male,neutral,fashion
10,2018-11,778,male,neutral,fashion
11,2018-12,896,male,neutral,fashion
0,2018-01,1459,female,neutral,fashion
1,2018-02,736,female,neutral,fashion
2,2018-03,800,female,neutral,fashion
3,2018-04,414,female,neutral,fashion
4,2018-05,691,female,neutral,fashion
5,2018-06,280,female,neutral,fashion
6,2018-07,283,female,neutral,fashion
7,2018-08,508,female,neutral,fashion
8,2018-09,602,female,neutral,fashion
9,2018-10,583,female,neutral,fashion
10,2018-11,454,female,neutral,fashion
11,2018-12,357,female,neutral,fashion
0,2018-01,996,male,positive,fashion
1,2018-02,1298,male,positive,fashion
2,2018-03,2343,male,positive,fashion
3,2018-04,1252,male,positive,fashion
4,2018-05,1533,male,positive,fashion
5,2018-06,1671,male,positive,fashion
6,2018-07,814,male,positive,fashion
7,2018-08,1063,male,positive,fashion
8,2018-09,1243,male,positive,fashion
9,2018-10,1204,male,positive,fashion
10,2018-11,1701,male,positive,fashion
11,2018-12,699,male,positive,fashion
0,2018-01,901,female,positive,fashion
1,2018-02,1919,female,positive,fashion
2,2018-03,1267,female,positive,fashion
3,2018-04,640,female,positive,fashion
4,2018-05,672,female,positive,fashion
5,2018-06,641,female,positive,fashion
6,2018-07,461,female,positive,fashion
7,2018-08,836,female,positive,fashion
8,2018-09,1500,female,positive,fashion
9,2018-10,828,female,positive,fashion
10,2018-11,713,female,positive,fashion
11,2018-12,524,female,positive,fashion
0,2018-01,733,male,negative,clothes
1,2018-02,361,male,negative,clothes
2,2018-03,324,male,negative,clothes
3,2018-04,405,male,negative,clothes
4,2018-05,554,male,negative,clothes
5,2018-06,396,male,negative,clothes
6,2018-07,397,male,negative,clothes
7,2018-08,641,male,negative,clothes
8,2018-09,750,male,negative,clothes
9,2018-10,538,male,negative,clothes
10,2018-11,333,male,negative,clothes
11,2018-12,192,male,negative,clothes
0,2018-01,398,female,negative,clothes
1,2018-02,244,female,negative,clothes
2,2018-03,278,female,negative,clothes
3,2018-04,236,female,negative,clothes
4,2018-05,568,female,negative,clothes
5,2018-06,299,female,negative,clothes
6,2018-07,275,female,negative,clothes
7,2018-08,419,female,negative,clothes
8,2018-09,1294,female,negative,clothes
9,2018-10,200,female,negative,clothes
10,2018-11,250,female,negative,clothes
11,2018-12,137,female,negative,clothes
0,2018-01,1023,male,neutral,clothes
1,2018-02,867,male,neutral,clothes
2,2018-03,838,male,neutral,clothes
3,2018-04,597,male,neutral,clothes
4,2018-05,636,male,neutral,clothes
5,2018-06,999,male,neutral,clothes
6,2018-07,573,male,neutral,clothes
7,2018-08,400,male,neutral,clothes
8,2018-09,908,male,neutral,clothes
9,2018-10,631,male,neutral,clothes
10,2018-11,600,male,neutral,clothes
11,2018-12,532,male,neutral,clothes
0,2018-01,580,female,neutral,clothes
1,2018-02,582,female,neutral,clothes
2,2018-03,628,female,neutral,clothes
3,2018-04,384,female,neutral,clothes
4,2018-05,367,female,neutral,clothes
5,2018-06,228,female,neutral,clothes
6,2018-07,217,female,neutral,clothes
7,2018-08,248,female,neutral,clothes
8,2018-09,520,female,neutral,clothes
9,2018-10,416,female,neutral,clothes
10,2018-11,267,female,neutral,clothes
11,2018-12,494,female,neutral,clothes
0,2018-01,330,male,positive,clothes
1,2018-02,381,male,positive,clothes
2,2018-03,315,male,positive,clothes
3,2018-04,289,male,positive,clothes
4,2018-05,320,male,positive,clothes
5,2018-06,218,male,positive,clothes
6,2018-07,211,male,positive,clothes
7,2018-08,158,male,positive,clothes
8,2018-09,565,male,positive,clothes
9,2018-10,282,male,positive,clothes
10,2018-11,232,male,positive,clothes
11,2018-12,194,male,positive,clothes
0,2018-01,311,female,positive,clothes
1,2018-02,401,female,positive,clothes
2,2018-03,386,female,positive,clothes
3,2018-04,453,female,positive,clothes
4,2018-05,383,female,positive,clothes
5,2018-06,299,female,positive,clothes
6,2018-07,395,female,positive,clothes
7,2018-08,226,female,positive,clothes
8,2018-09,441,female,positive,clothes
9,2018-10,384,female,positive,clothes
10,2018-11,301,female,positive,clothes
11,2018-12,153,female,positive,clothes
0,2018-01,5033,male,negative,food
1,2018-02,4108,male,negative,food
2,2018-03,4116,male,negative,food
3,2018-04,3445,male,negative,food
4,2018-05,2692,male,negative,food
5,2018-06,3191,male,negative,food
6,2018-07,2615,male,negative,food
7,2018-08,2857,male,negative,food
8,2018-09,3088,male,negative,food
9,2018-10,4354,male,negative,food
10,2018-11,2575,male,negative,food
11,2018-12,3090,male,negative,food
0,2018-01,1582,female,negative,food
1,2018-02,1096,female,negative,food
2,2018-03,1353,female,negative,food
3,2018-04,1672,female,negative,food
4,2018-05,999,female,negative,food
5,2018-06,1276,female,negative,food
6,2018-07,851,female,negative,food
7,2018-08,758,female,negative,food
8,2018-09,973,female,negative,food
9,2018-10,917,female,negative,food
10,2018-11,1305,female,negative,food
11,2018-12,1084,female,negative,food
0,2018-01,5212,male,neutral,food
1,2018-02,4877,male,neutral,food
2,2018-03,4888,male,neutral,food
3,2018-04,3954,male,neutral,food
4,2018-05,4342,male,neutral,food
5,2018-06,4084,male,neutral,food
6,2018-07,4649,male,neutral,food
7,2018-08,3493,male,neutral,food
8,2018-09,4787,male,neutral,food
9,2018-10,4427,male,neutral,food
10,2018-11,3630,male,neutral,food
11,2018-12,2853,male,neutral,food
0,2018-01,2232,female,neutral,food
1,2018-02,1411,female,neutral,food
2,2018-03,1736,female,neutral,food
3,2018-04,1436,female,neutral,food
4,2018-05,985,female,neutral,food
5,2018-06,1283,female,neutral,food
6,2018-07,1357,female,neutral,food
7,2018-08,968,female,neutral,food
8,2018-09,1221,female,neutral,food
9,2018-10,1172,female,neutral,food
10,2018-11,985,female,neutral,food
11,2018-12,984,female,neutral,food
0,2018-01,7092,male,positive,food
1,2018-02,5606,male,positive,food
2,2018-03,4298,male,positive,food
3,2018-04,3862,male,positive,food
4,2018-05,4608,male,positive,food
5,2018-06,5269,male,positive,food
6,2018-07,3447,male,positive,food
7,2018-08,3792,male,positive,food
8,2018-09,3594,male,positive,food
9,2018-10,5137,male,positive,food
10,2018-11,4301,male,positive,food
11,2018-12,3312,male,positive,food
0,2018-01,1771,female,positive,food
1,2018-02,1505,female,positive,food
2,2018-03,2315,female,positive,food
3,2018-04,1379,female,positive,food
4,2018-05,1705,female,positive,food
5,2018-06,1469,female,positive,food
6,2018-07,1127,female,positive,food
7,2018-08,1023,female,positive,food
8,2018-09,1663,female,positive,food
9,2018-10,1632,female,positive,food
10,2018-11,1687,female,positive,food
11,2018-12,910,female,positive,food
0,2018-01,2127,male,negative,travel
1,2018-02,2483,male,negative,travel
2,2018-03,2217,male,negative,travel
3,2018-04,1360,male,negative,travel
4,2018-05,1438,male,negative,travel
5,2018-06,2148,male,negative,travel
6,2018-07,1403,male,negative,travel
7,2018-08,794,male,negative,travel
8,2018-09,1146,male,negative,travel
9,2018-10,1779,male,negative,travel
10,2018-11,1046,male,negative,travel
11,2018-12,594,male,negative,travel
0,2018-01,383,female,negative,travel
1,2018-02,352,female,negative,travel
2,2018-03,318,female,negative,travel
3,2018-04,299,female,negative,travel
4,2018-05,295,female,negative,travel
