,date,numOccurrences,gender,sentiment,topic
7,2015-08,338,female,positive,vote
8,2015-09,1004,female,positive,vote
9,2015-10,477,female,positive,vote
10,2015-11,408,female,positive,vote
11,2015-12,518,female,positive,vote
0,2015-01,2394,male,negative,election
1,2015-02,2135,male,negative,election
2,2015-03,2731,male,negative,election
3,2015-04,1638,male,negative,election
4,2015-05,1287,male,negative,election
5,2015-06,795,male,negative,election
6,2015-07,1772,male,negative,election
7,2015-08,4105,male,negative,election
8,2015-09,4133,male,negative,election
9,2015-10,4785,male,negative,election
10,2015-11,3604,male,negative,election
11,2015-12,2303,male,negative,election
0,2015-01,310,female,negative,election
1,2015-02,276,female,negative,election
2,2015-03,306,female,negative,election
3,2015-04,330,female,negative,election
4,2015-05,185,female,negative,election
5,2015-06,144,female,negative,election
6,2015-07,497,female,negative,election
7,2015-08,754,female,negative,election
8,2015-09,738,female,negative,election
9,2015-10,451,female,negative,election
10,2015-11,288,female,negative,election
11,2015-12,518,female,negative,election
0,2015-01,3250,male,neutral,election
1,2015-02,3009,male,neutral,election
2,2015-03,3731,male,neutral,election
3,2015-04,2437,male,neutral,election
4,2015-05,2139,male,neutral,election
5,2015-06,1291,male,neutral,election
6,2015-07,2876,male,neutral,election
7,2015-08,7420,male,neutral,election
8,2015-09,4607,male,neutral,election
9,2015-10,5879,male,neutral,election
10,2015-11,4535,male,neutral,election
11,2015-12,4240,male,neutral,election
0,2015-01,612,female,neutral,election
1,2015-02,508,female,neutral,election
2,2015-03,415,female,neutral,election
3,2015-04,519,female,neutral,election
4,2015-05,225,female,neutral,election
5,2015-06,234,female,neutral,election
6,2015-07,604,female,neutral,election
7,2015-08,863,female,neutral,election
8,2015-09,1183,female,neutral,election
9,2015-10,1209,female,neutral,election
10,2015-11,1203,female,neutral,election
11,2015-12,789,female,neutral,election
0,2015-01,1378,male,positive,election
1,2015-02,981,male,positive,election
2,2015-03,1061,male,positive,election
3,2015-04,1323,male,positive,election
4,2015-05,700,male,positive,election
5,2015-06,369,male,positive,election
6,2015-07,748,male,positive,election
7,2015-08,1940,male,positive,election
8,2015-09,2137,male,positive,election
9,2015-10,2373,male,positive,election
10,2015-11,2745,male,positive,election
11,2015-12,1133,male,positive,election
0,2015-01,156,female,positive,election
1,2015-02,145,female,positive,election
2,2015-03,202,female,positive,election
3,2015-04,168,female,positive,election
4,2015-05,182,female,positive,election
5,2015-06,74,female,positive,election
6,2015-07,221,female,positive,election
7,2015-08,290,female,positive,election
8,2015-09,621,female,positive,election
9,2015-10,642,female,positive,election
10,2015-11,282,female,positive,election
11,2015-12,242,female,positive,election
0,2015-01,12005,male,negative,government
1,2015-02,12748,male,negative,government
2,2015-03,14532,male,negative,government
3,2015-04,11685,male,negative,government
4,2015-05,9755,male,negative,government
5,2015-06,8448,male,negative,government
6,2015-07,18880,male,negative,government
7,2015-08,24951,male,negative,government
8,2015-09,25591,male,negative,government
9,2015-10,23709,male,negative,government
10,2015-11,16596,male,negative,government
11,2015-12,21483,male,negative,government
0,2015-01,2426,female,negative,government
1,2015-02,2104,female,negative,government
2,2015-03,2692,female,negative,government
3,2015-04,1435,female,negative,government
4,2015-05,1442,female,negative,government
5,2015-06,1094,female,negative,government
6,2015-07,3074,female,negative,government
7,2015-08,5166,female,negative,government
8,2015-09,4991,female,negative,government
9,2015-10,5136,female,negative,government
10,2015-11,3334,female,negative,government
11,2015-12,4104,female,negative,government
0,2015-01,16891,male,neutral,government
1,2015-02,19737,male,neutral,government
2,2015-03,19579,male,neutral,government
3,2015-04,14378,male,neutral,government
4,2015-05,10699,male,neutral,government
5,2015-06,9764,male,neutral,government
6,2015-07,18489,male,neutral,government
7,2015-08,28170,male,neutral,government
8,2015-09,35472,male,neutral,government
9,2015-10,32073,male,neutral,government
10,2015-11,22120,male,neutral,government
11,2015-12,24433,male,neutral,government
0,2015-01,3034,female,neutral,government
1,2015-02,2855,female,neutral,government
2,2015-03,3436,female,neutral,government
3,2015-04,2270,female,neutral,government
4,2015-05,1668,female,neutral,government
5,2015-06,1375,female,neutral,government
6,2015-07,3038,female,neutral,government
7,2015-08,5990,female,neutral,government
8,2015-09,5781,female,neutral,government
9,2015-10,5580,female,neutral,government
10,2015-11,3958,female,neutral,government
11,2015-12,4176,female,neutral,government
0,2015-01,6911,male,positive,government
1,2015-02,7180,male,positive,government
2,2015-03,6642,male,positive,government
3,2015-04,4818,male,positive,government
4,2015-05,4361,male,positive,government
5,2015-06,2863,male,positive,government
6,2015-07,6103,male,positive,government
7,2015-08,10110,male,positive,government
8,2015-09,13954,male,positive,government
9,2015-10,10375,male,positive,government
10,2015-11,8803,male,positive,government
11,2015-12,9524,male,positive,government
0,2015-01,1048,female,positive,government
1,2015-02,1158,female,positive,government
2,2015-03,1243,female,positive,government
3,2015-04,903,female,positive,government
4,2015-05,627,female,positive,government
5,2015-06,535,female,positive,government
6,2015-07,1206,female,positive,government
7,2015-08,1895,female,positive,government
8,2015-09,2018,female,positive,government
9,2015-10,2629,female,positive,government
10,2015-11,2025,female,positive,government
11,2015-12,1659,female,positive,government
0,2015-01,5823,male,negative,party politics
1,2015-02,7398,male,negative,party politics
2,2015-03,6694,male,negative,party politics
3,2015-04,4918,male,negative,party politics
4,2015-05,4321,male,negative,party politics
5,2015-06,3302,male,negative,party politics
6,2015-07,9634,male,negative,party politics
7,2015-08,13226,male,negative,party politics
8,2015-09,14280,male,negative,party politics
9,2015-10,14103,male,negative,party politics
10,2015-11,8899,male,negative,party politics
11,2015-12,13728,male,negative,party politics
0,2015-01,900,female,negative,party politics
1,2015-02,1319,female,negative,party politics
2,2015-03,1290,female,negative,party politics
3,2015-04,824,female,negative,party politics
4,2015-05,482,female,negative,party politics
5,2015-06,626,female,negative,party politics
6,2015-07,1954,female,negative,party politics
7,2015-08,3512,female,negative,party politics
8,2015-09,2837,female,negative,party politics
9,2015-10,1484,female,negative,party politics
10,2015-11,1440,female,negative,party politics
11,2015-12,1829,female,negative,party politics
0,2015-01,7958,male,neutral,party politics
1,2015-02,8588,male,neutral,party politics
2,2015-03,8229,male,neutral,party politics
3,2015-04,7467,male,neutral,party politics
4,2015-05,5286,male,neutral,party politics
5,2015-06,4361,male,neutral,party politics
6,2015-07,12786,male,neutral,party politics
7,2015-08,16813,male,neutral,party politics
8,2015-09,16532,male,neutral,party politics
9,2015-10,15308,male,neutral,party politics
10,2015-11,11180,male,neutral,party politics
11,2015-12,12526,male,neutral,party politics
0,2015-01,1316,female,neutral,party politics
1,2015-02,1373,female,neutral,party politics
2,2015-03,1603,female,neutral,party politics
3,2015-04,1228,female,neutral,party politics
4,2015-05,943,female,neutral,party politics
5,2015-06,693,female,neutral,party politics
6,2015-07,2964,female,neutral,party politics
7,2015-08,2469,female,neutral,party politics
8,2015-09,3199,female,neutral,party politics
9,2015-10,2964,female,neutral,party politics
10,2015-11,2390,female,neutral,party politics
11,2015-12,1855,female,neutral,party politics
0,2015-01,3818,male,positive,party politics
1,2015-02,2913,male,positive,party politics
2,2015-03,3670,male,positive,party politics
3,2015-04,2472,male,positive,party politics
4,2015-05,2455,male,positive,party politics
5,2015-06,1185,male,positive,party politics
6,2015-07,3149,male,positive,party politics
7,2015-08,6157,male,positive,party politics
8,2015-09,8564,male,positive,party politics
9,2015-10,6088,male,positive,party politics
10,2015-11,3808,male,positive,party politics
11,2015-12,5385,male,positive,party politics
0,2015-01,765,female,positive,party politics
1,2015-02,1260,female,positive,party politics
2,2015-03,640,female,positive,party politics
3,2015-04,714,female,positive,party politics
4,2015-05,774,female,positive,party politics
5,2015-06,254,female,positive,party politics
6,2015-07,1161,female,positive,party politics
7,2015-08,1230,female,positive,party politics
8,2015-09,1097,female,positive,party politics
9,2015-10,1504,female,positive,party politics
10,2015-11,745,female,positive,party politics
11,2015-12,1878,female,positive,party politics
0,2015-01,5807,male,negative,law
1,2015-02,6833,male,negative,law
2,2015-03,9345,male,negative,law
3,2015-04,6357,male,negative,law
4,2015-05,3696,male,negative,law
5,2015-06,4997,male,negative,law
6,2015-07,7454,male,negative,law
7,2015-08,11254,male,negative,law
8,2015-09,11712,male,negative,law
9,2015-10,11367,male,negative,law
10,2015-11,7115,male,negative,law
11,2015-12,10834,male,negative,law
0,2015-01,968,female,negative,law
1,2015-02,1482,female,negative,law
2,2015-03,2243,female,negative,law
3,2015-04,1310,female,negative,law
4,2015-05,1087,female,negative,law
5,2015-06,869,female,negative,law
6,2015-07,1301,female,negative,law
7,2015-08,2735,female,negative,law
8,2015-09,3137,female,negative,law
9,2015-10,1878,female,negative,law
10,2015-11,1834,female,negative,law
11,2015-12,2318,female,negative,law
0,2015-01,7806,male,neutral,law
1,2015-02,8886,male,neutral,law
2,2015-03,11123,male,neutral,law
3,2015-04,8662,male,neutral,law
4,2015-05,5005,male,neutral,law
5,2015-06,7394,male,neutral,law
6,2015-07,10159,male,neutral,law
7,2015-08,14011,male,neutral,law
8,2015-09,14194,male,neutral,law
9,2015-10,14535,male,neutral,law
10,2015-11,9619,male,neutral,law
11,2015-12,14058,male,neutral,law
0,2015-01,1325,female,neutral,law
1,2015-02,1938,female,neutral,law
2,2015-03,2002,female,neutral,law
3,2015-04,1284,female,neutral,law
4,2015-05,998,female,neutral,law
5,2015-06,889,female,neutral,law
6,2015-07,1608,female,neutral,law
7,2015-08,2060,female,neutral,law
8,2015-09,3989,female,neutral,law
9,2015-10,2428,female,neutral,law
10,2015-11,1613,female,neutral,law
11,2015-12,2909,female,neutral,law
0,2015-01,1880,male,positive,law
1,2015-02,2348,male,positive,law
2,2015-03,2498,male,positive,law
3,2015-04,2377,male,positive,law
4,2015-05,1416,male,positive,law
5,2015-06,1666,male,positive,law
6,2015-07,2035,male,positive,law
7,2015-08,3408,male,positive,law
8,2015-09,2865,male,positive,law
9,2015-10,2912,male,positive,law
10,2015-11,1712,male,positive,law
11,2015-12,2823,male,positive,law
0,2015-01,301,female,positive,law
1,2015-02,341,female,positive,law
2,2015-03,405,female,positive,law
3,2015-04,605,female,positive,law
4,2015-05,505,female,positive,law
5,2015-06,503,female,positive,law
6,2015-07,954,female,positive,law
7,2015-08,687,female,positive,law
8,2015-09,813,female,positive,law
9,2015-10,767,female,positive,law
10,2015-11,514,female,positive,law
11,2015-12,1122,female,positive,law
0,2015-01,1608,male,negative,legal
1,2015-02,1687,male,negative,legal
2,2015-03,2158,male,negative,legal
3,2015-04,1644,male,negative,legal
4,2015-05,1152,male,negative,legal
5,2015-06,1097,male,negative,legal
6,2015-07,2833,male,negative,legal
7,2015-08,3991,male,negative,legal
8,2015-09,5321,male,negative,legal
9,2015-10,3601,male,negative,legal
10,2015-11,2435,male,negative,legal
11,2015-12,3107,male,negative,legal
0,2015-01,363,female,negative,legal
1,2015-02,456,female,negative,legal
2,2015-03,462,female,negative,legal
3,2015-04,345,female,negative,legal
4,2015-05,221,female,negative,legal
5,2015-06,285,female,negative,legal
6,2015-07,359,female,negative,legal
7,2015-08,875,female,negative,legal
8,2015-09,684,female,negative,legal
9,2015-10,911,female,negative,legal
10,2015-11,331,female,negative,legal
11,2015-12,373,female,negative,legal
0,2015-01,2695,male,neutral,legal
1,2015-02,3261,male,neutral,legal
2,2015-03,3523,male,neutral,legal
3,2015-04,3232,male,neutral,legal
4,2015-05,1858,male,neutral,legal
5,2015-06,2077,male,neutral,legal
6,2015-07,5414,male,neutral,legal
7,2015-08,6103,male,neutral,legal
8,2015-09,6666,male,neutral,legal
9,2015-10,6999,male,neutral,legal
10,2015-11,3763,male,neutral,legal
11,2015-12,5085,male,neutral,legal
0,2015-01,501,female,neutral,legal
1,2015-02,661,female,neutral,legal
2,2015-03,745,female,neutral,legal
3,2015-04,883,female,neutral,legal
4,2015-05,687,female,neutral,legal
5,2015-06,334,female,neutral,legal
6,2015-07,768,female,neutral,legal
7,2015-08,907,female,neutral,legal
8,2015-09,1213,female,neutral,legal
9,2015-10,1177,female,neutral,legal
10,2015-11,835,female,neutral,legal
11,2015-12,884,female,neutral,legal
0,2015-01,1083,male,positive,legal
1,2015-02,641,male,positive,legal
2,2015-03,744,male,positive,legal
3,2015-04,572,male,positive,legal
4,2015-05,346,male,positive,legal
5,2015-06,315,male,positive,legal
6,2015-07,1309,male,positive,legal
7,2015-08,1245,male,positive,legal
8,2015-09,1151,male,positive,legal
9,2015-10,1391,male,positive,legal
10,2015-11,855,male,positive,legal
11,2015-12,1122,male,positive,legal
0,2015-01,99,female,positive,legal
1,2015-02,339,female,positive,legal
2,2015-03,126,female,positive,legal
3,2015-04,66,female,positive,legal
4,2015-05,56,female,positive,legal
5,2015-06,236,female,positive,legal
6,2015-07,213,female,positive,legal
7,2015-08,132,female,positive,legal
8,2015-09,176,female,positive,legal
9,2015-10,261,female,positive,legal
10,2015-11,100,female,positive,legal
11,2015-12,194,female,positive,legal
0,2016-01,41,male,negative,vote
1,2016-02,3151,male,negative,vote
2,2016-03,32,male,negative,vote
3,2016-04,3720,male,negative,vote
4,2016-05,5437,male,negative,vote
5,2016-06,184,male,negative,vote
6,2016-07,4975,male,negative,vote
7,2016-08,6839,male,negative,vote
8,2016-09,6032,male,negative,vote
9,2016-10,47,male,negative,vote
10,2016-11,361,male,negative,vote
11,2016-12,4118,male,negative,vote
0,2016-01,7,female,negative,vote
1,2016-02,440,female,negative,vote
2,2016-03,5,female,negative,vote
3,2016-04,682,female,negative,vote
4,2016-05,1969,female,negative,vote
5,2016-06,47,female,negative,vote
6,2016-07,1614,female,negative,vote
7,2016-08,2632,female,negative,vote
8,2016-09,2071,female,negative,vote
9,2016-10,31,female,negative,vote
10,2016-11,97,female,negative,vote
11,2016-12,2101,female,negative,vote
0,2016-01,71,male,neutral,vote
1,2016-02,7035,male,neutral,vote
2,2016-03,56,male,neutral,vote
3,2016-04,5117,male,neutral,vote
4,2016-05,10789,male,neutral,vote
5,2016-06,238,male,neutral,vote
6,2016-07,10834,male,neutral,vote
7,2016-08,11490,male,neutral,vote
8,2016-09,9714,male,neutral,vote
9,2016-10,50,male,neutral,vote
10,2016-11,510,male,neutral,vote
11,2016-12,8078,male,neutral,vote
0,2016-01,9,female,neutral,vote
1,2016-02,930,female,neutral,vote
2,2016-03,9,female,neutral,vote
3,2016-04,791,female,neutral,vote
4,2016-05,2406,female,neutral,vote
5,2016-06,80,female,neutral,vote
6,2016-07,2542,female,neutral,vote
7,2016-08,1939,female,neutral,vote
8,2016-09,3759,female,neutral,vote
9,2016-10,11,female,neutral,vote
10,2016-11,54,female,neutral,vote
11,2016-12,2436,female,neutral,vote
0,2016-01,11,male,positive,vote
1,2016-02,1481,male,positive,vote
2,2016-03,20,male,positive,vote
3,2016-04,1480,male,positive,vote
4,2016-05,3476,male,positive,vote
5,2016-06,74,male,positive,vote
6,2016-07,3051,male,positive,vote
7,2016-08,3164,male,positive,vote
8,2016-09,3593,male,positive,vote
9,2016-10,12,male,positive,vote
10,2016-11,894,male,positive,vote
11,2016-12,3446,male,positive,vote
0,2016-01,2,female,positive,vote
1,2016-02,154,female,positive,vote
2,2016-03,1,female,positive,vote
3,2016-04,345,female,positive,vote
4,2016-05,475,female,positive,vote
5,2016-06,18,female,positive,vote
6,2016-07,963,female,positive,vote
7,2016-08,556,female,positive,vote
8,2016-09,1306,female,positive,vote
9,2016-10,10,female,positive,vote
10,2016-11,41,female,positive,vote
11,2016-12,431,female,positive,vote
0,2016-01,32,male,negative,election
1,2016-02,3391,male,negative,election
2,2016-03,27,male,negative,election
3,2016-04,2700,male,negative,election
4,2016-05,4804,male,negative,election
5,2016-06,52,male,negative,election
6,2016-07,9405,male,negative,election
7,2016-08,10804,male,negative,election
8,2016-09,6716,male,negative,election
9,2016-10,128,male,negative,election
10,2016-11,576,male,negative,election
11,2016-12,12096,male,negative,election
0,2016-01,4,female,negative,election
1,2016-02,399,female,negative,election
2,2016-03,10,female,negative,election
3,2016-04,652,female,negative,election
4,2016-05,1196,female,negative,election
5,2016-06,11,female,negative,election
6,2016-07,1855,female,negative,election
7,2016-08,1246,female,negative,election
8,2016-09,1303,female,negative,election
9,2016-10,18,female,negative,election
10,2016-11,133,female,negative,election
11,2016-12,3853,female,negative,election
0,2016-01,38,male,neutral,election
1,2016-02,5376,male,neutral,election
2,2016-03,43,male,neutral,election
3,2016-04,3745,male,neutral,election
4,2016-05,9733,male,neutral,election
5,2016-06,207,male,neutral,election
6,2016-07,9304,male,neutral,election
7,2016-08,9671,male,neutral,election
8,2016-09,11525,male,neutral,election
9,2016-10,46,male,neutral,election
10,2016-11,419,male,neutral,election
11,2016-12,13185,male,neutral,election
0,2016-01,8,female,neutral,election
1,2016-02,645,female,neutral,election
2,2016-03,3,female,neutral,election
3,2016-04,942,female,neutral,election
4,2016-05,2181,female,neutral,election
5,2016-06,19,female,neutral,election
6,2016-07,3617,female,neutral,election
7,2016-08,1887,female,neutral,election
8,2016-09,3269,female,neutral,election
9,2016-10,19,female,neutral,election
10,2016-11,107,female,neutral,election
11,2016-12,2025,female,neutral,election
0,2016-01,23,male,positive,election
1,2016-02,1161,male,positive,election
2,2016-03,12,male,positive,election
3,2016-04,1068,male,positive,election
4,2016-05,3587,male,positive,election
5,2016-06,40,male,positive,election
6,2016-07,4503,male,positive,election
7,2016-08,3257,male,positive,election
8,2016-09,4038,male,positive,election
9,2016-10,76,male,positive,election
10,2016-11,145,male,positive,election
11,2016-12,3775,male,positive,election
0,2016-01,4,female,positive,election
1,2016-02,214,female,positive,election
2,2016-03,5,female,positive,election
3,2016-04,727,female,positive,election
4,2016-05,1050,female,positive,election
5,2016-06,6,female,positive,election
6,2016-07,2058,female,positive,election
7,2016-08,811,female,positive,election
8,2016-09,969,female,positive,election
9,2016-10,6,female,positive,election
10,2016-11,27,female,positive,election
11,2016-12,772,female,positive,election
0,2016-01,274,male,negative,government
1,2016-02,15146,male,negative,government
2,2016-03,115,male,negative,government
3,2016-04,10897,male,negative,government
4,2016-05,26016,male,negative,government
5,2016-06,409,male,negative,government
6,2016-07,27929,male,negative,government
7,2016-08,22705,male,negative,government
8,2016-09,25943,male,negative,government
9,2016-10,93,male,negative,government
10,2016-11,489,male,negative,government
11,2016-12,23246,male,negative,government
0,2016-01,99,female,negative,government
1,2016-02,2032,female,negative,government
2,2016-03,18,female,negative,government
3,2016-04,1933,female,negative,government
4,2016-05,4819,female,negative,government
5,2016-06,47,female,negative,government
6,2016-07,4329,female,negative,government
7,2016-08,5256,female,negative,government
8,2016-09,6062,female,negative,government
9,2016-10,23,female,negative,government
10,2016-11,59,female,negative,government
11,2016-12,4142,female,negative,government
0,2016-01,687,male,neutral,government
1,2016-02,17888,male,neutral,government
2,2016-03,88,male,neutral,government
3,2016-04,13607,male,neutral,government
4,2016-05,32553,male,neutral,government
5,2016-06,419,male,neutral,government
6,2016-07,36514,male,neutral,government
7,2016-08,26658,male,neutral,government
8,2016-09,33589,male,neutral,government
9,2016-10,89,male,neutral,government
10,2016-11,569,male,neutral,government
11,2016-12,31144,male,neutral,government
0,2016-01,25,female,neutral,government
1,2016-02,2271,female,neutral,government
2,2016-03,18,female,neutral,government
3,2016-04,2476,female,neutral,government
4,2016-05,4214,female,neutral,government
5,2016-06,54,female,neutral,government
6,2016-07,5785,female,neutral,government
7,2016-08,4808,female,neutral,government
8,2016-09,7066,female,neutral,government
9,2016-10,11,female,neutral,government
10,2016-11,44,female,neutral,government
11,2016-12,5413,female,neutral,government
0,2016-01,167,male,positive,government
1,2016-02,4864,male,positive,government
2,2016-03,29,male,positive,government
3,2016-04,4013,male,positive,government
4,2016-05,10191,male,positive,government
5,2016-06,119,male,positive,government
6,2016-07,12322,male,positive,government
7,2016-08,9877,male,positive,government
8,2016-09,12166,male,positive,government
9,2016-10,39,male,positive,government
10,2016-11,434,male,positive,government
11,2016-12,9766,male,positive,government
0,2016-01,30,female,positive,government
1,2016-02,1119,female,positive,government
2,2016-03,7,female,positive,government
3,2016-04,909,female,positive,government
4,2016-05,2155,female,positive,government
5,2016-06,15,female,positive,government
6,2016-07,2160,female,positive,government
7,2016-08,1992,female,positive,government
8,2016-09,4017,female,positive,government
9,2016-10,8,female,positive,government
10,2016-11,146,female,positive,government
11,2016-12,1779,female,positive,government
0,2016-01,125,male,negative,party politics
1,2016-02,7715,male,negative,party politics
2,2016-03,97,male,negative,party politics
3,2016-04,6770,male,negative,party politics
4,2016-05,17108,male,negative,party politics
5,2016-06,411,male,negative,party politics
6,2016-07,22975,male,negative,party politics
7,2016-08,18323,male,negative,party politics
8,2016-09,16889,male,negative,party politics
9,2016-10,49,male,negative,party politics
10,2016-11,314,male,negative,party politics
11,2016-12,13108,male,negative,party politics
0,2016-01,13,female,negative,party politics
1,2016-02,1094,female,negative,party politics
2,2016-03,12,female,negative,party politics
3,2016-04,2054,female,negative,party politics
4,2016-05,3030,female,negative,party politics
5,2016-06,48,female,negative,party politics
6,2016-07,3536,female,negative,party politics
7,2016-08,3181,female,negative,party politics
8,2016-09,3328,female,negative,party politics
9,2016-10,20,female,negative,party politics
10,2016-11,43,female,negative,party politics
11,2016-12,2329,female,negative,party politics
0,2016-01,152,male,neutral,party politics
1,2016-02,6725,male,neutral,party politics
2,2016-03,85,male,neutral,party politics
3,2016-04,8234,male,neutral,party politics
4,2016-05,25649,male,neutral,party politics
5,2016-06,387,male,neutral,party politics
6,2016-07,29039,male,neutral,party politics
7,2016-08,16177,male,neutral,party politics
8,2016-09,17728,male,neutral,party politics
9,2016-10,54,male,neutral,party politics
10,2016-11,245,male,neutral,party politics
11,2016-12,14161,male,neutral,party politics
0,2016-01,32,female,neutral,party politics
1,2016-02,1379,female,neutral,party politics
2,2016-03,14,female,neutral,party politics
3,2016-04,1449,female,neutral,party politics
4,2016-05,4215,female,neutral,party politics
5,2016-06,81,female,neutral,party politics
6,2016-07,5064,female,neutral,party politics
7,2016-08,4090,female,neutral,party politics
8,2016-09,5828,female,neutral,party politics
9,2016-10,13,female,neutral,party politics
10,2016-11,67,female,neutral,party politics
11,2016-12,3261,female,neutral,party politics
0,2016-01,81,male,positive,party politics
1,2016-02,3582,male,positive,party politics
2,2016-03,26,male,positive,party politics
3,2016-04,4609,male,positive,party politics
4,2016-05,12392,male,positive,party politics
5,2016-06,374,male,positive,party politics
6,2016-07,15130,male,positive,party politics
7,2016-08,7627,male,positive,party politics
8,2016-09,6607,male,positive,party politics
9,2016-10,13,male,positive,party politics
10,2016-11,305,male,positive,party politics
11,2016-12,5178,male,positive,party politics
0,2016-01,14,female,positive,party politics
1,2016-02,657,female,positive,party politics
2,2016-03,18,female,positive,party politics
3,2016-04,1143,female,positive,party politics
4,2016-05,2314,female,positive,party politics
5,2016-06,44,female,positive,party politics
6,2016-07,4657,female,positive,party politics
7,2016-08,2134,female,positive,party politics
8,2016-09,1478,female,positive,party politics
9,2016-10,8,female,positive,party politics
10,2016-11,27,female,positive,party politics
11,2016-12,1206,female,positive,party politics
0,2016-01,115,male,negative,law
1,2016-02,6773,male,negative,law
2,2016-03,196,male,negative,law
3,2016-04,4289,male,negative,law
4,2016-05,11089,male,negative,law
5,2016-06,368,male,negative,law
6,2016-07,26798,male,negative,law
7,2016-08,12678,male,negative,law
8,2016-09,14388,male,negative,law
9,2016-10,69,male,negative,law
10,2016-11,280,male,negative,law
11,2016-12,9494,male,negative,law
0,2016-01,15,female,negative,law
1,2016-02,971,female,negative,law
2,2016-03,10,female,negative,law
3,2016-04,938,female,negative,law
4,2016-05,2938,female,negative,law
5,2016-06,51,female,negative,law
6,2016-07,3595,female,negative,law
7,2016-08,1712,female,negative,law
8,2016-09,2965,female,negative,law
9,2016-10,8,female,negative,law
10,2016-11,41,female,negative,law
11,2016-12,1984,female,negative,law
0,2016-01,263,male,neutral,law
1,2016-02,9451,male,neutral,law
2,2016-03,84,male,neutral,law
3,2016-04,5459,male,neutral,law
4,2016-05,11478,male,neutral,law
5,2016-06,192,male,neutral,law
6,2016-07,21874,male,neutral,law
7,2016-08,15432,male,neutral,law
8,2016-09,17543,male,neutral,law
9,2016-10,72,male,neutral,law
10,2016-11,1149,male,neutral,law
11,2016-12,13152,male,neutral,law
0,2016-01,19,female,neutral,law
1,2016-02,1731,female,neutral,law
2,2016-03,26,female,neutral,law
3,2016-04,1184,female,neutral,law
4,2016-05,2924,female,neutral,law
5,2016-06,219,female,neutral,law
6,2016-07,6137,female,neutral,law
7,2016-08,3236,female,neutral,law
8,2016-09,3836,female,neutral,law
9,2016-10,10,female,neutral,law
10,2016-11,184,female,neutral,law
11,2016-12,3684,female,neutral,law
0,2016-01,28,male,positive,law
1,2016-02,2163,male,positive,law
2,2016-03,18,male,positive,law
3,2016-04,1661,male,positive,law
4,2016-05,3581,male,positive,law
5,2016-06,102,male,positive,law
6,2016-07,6875,male,positive,law
7,2016-08,2628,male,positive,law
8,2016-09,4632,male,positive,law
9,2016-10,9,male,positive,law
10,2016-11,207,male,positive,law
11,2016-12,4396,male,positive,law
0,2016-01,4,female,positive,law
1,2016-02,471,female,positive,law
2,2016-03,3,female,positive,law
3,2016-04,397,female,positive,law
4,2016-05,930,female,positive,law
5,2016-06,13,female,positive,law
6,2016-07,892,female,positive,law
7,2016-08,808,female,positive,law
8,2016-09,776,female,positive,law
9,2016-10,2,female,positive,law
10,2016-11,64,female,positive,law
11,2016-12,576,female,positive,law
0,2016-01,22,male,negative,legal
1,2016-02,1502,male,negative,legal
